date,currency_code,name,local_price,dollar_ex,dollar_price
2014-07-01,EUR,Euro area,3.67923829,0.742748914,4.953542469938906
2014-07-01,EUR,Finland,4.1,0.742748914,5.520034997991259
2014-07-01,EUR,France,3.9,0.742748914,5.250764998089247
2014-07-01,GBP,Britain,2.89,0.586785589,4.925137996188928
2014-07-01,EUR,Greece,3.05,0.742748914,4.106367498505692
2014-07-01,HKD,Hong Kong,18.8,7.75045,2.4256656065131703
2014-07-01,HUF,Hungary,860,228.30615,3.7668718078772736
2014-07-01,IDR,Indonesia,27939,11505,2.4284224250325943
2014-07-01,INR,India,105,60.08875,1.7474152815626887
2014-07-01,EUR,Ireland,3.49,0.742748914,4.698761498290121
2014-07-01,ILS,Israel,17.5,3.4138,5.126252270197433
2014-07-01,EUR,Italy,3.85,0.742748914,5.183447498113743
2014-07-01,JPY,Japan,370,101.53,3.644243080862799
2014-07-01,KRW,South Korea,4100,1023.75,4.004884004884005
2014-07-01,LKR,Sri Lanka,350,130.255,2.6870369659514033
2014-07-01,EUR,Lithuania,8.95,2.56455,3.4898910140180535
2014-07-01,MXN,Mexico,42,12.93255,3.24761937900878
2014-07-01,MYR,Malaysia,7.63,3.1675,2.408839779005525
2014-07-01,EUR,Netherlands,3.45,0.742748914,4.644907498309719
2014-07-01,NOK,Norway,48,6.1873,7.757826515604545
2014-07-01,NZD,New Zealand,5.7,1.152737752,4.944750000692266
2014-07-01,PKR,Pakistan,300,98.68,3.0401297122010535
2014-07-01,PEN,Peru,10,2.788,3.586800573888092
2014-07-01,PHP,Philippines,160,43.205,3.703275083902326
2014-07-01,PLN,Poland,9.2,3.0714,2.9953767011786154
2014-07-01,EUR,Portugal,3,0.742748914,4.0390499985301895
2014-07-01,RUB,Russia,89,34.83725,2.5547366683650403
2014-07-01,SAR,Saudi Arabia,11,3.75035,2.9330595811057636
2014-07-01,SGD,Singapore,4.7,1.238,3.796445880452343
2014-07-01,SEK,Sweden,40.7,6.836,5.953774136922177
2014-07-01,THB,Thailand,99,31.78,3.1151667715544367
2014-07-01,TRY,Turkey,9.25,2.09125,4.423191870890616
2014-07-01,TWD,Taiwan,79,29.982,2.634914281902475
2014-07-01,UAH,Ukraine,19,11.685,1.6260162601626016
2014-07-01,UYU,Uruguay,113,22.97,4.919460165433174
2014-07-01,USD,United States,4.29,1,4.29
2014-07-01,VEF,Venezuela,75,11,6.818181818181818
2014-07-01,VND,Vietnam,60000,21230,2.826189354686764
2014-07-01,ZAR,South Africa,24.5,10.5145,2.330115554710162
2015-01-01,AED,UAE,13,3.67305,3.53929295816828
2015-01-01,ARS,Argentina,28,8.61,3.2520325203252036
2015-01-01,AUD,Australia,5.3,1.227219734,4.318704998920755
2015-01-01,EUR,Austria,3.39,0.863073404,3.927823501788731
2015-01-01,EUR,Belgium,3.7,0.863073404,4.287005001952302
2015-01-01,BRL,Brazil,13.5,2.59275,5.206826728377205
2015-01-01,CAD,Canada,5.7,1.22855,4.6396158072524525
2015-01-01,CHF,Switzerland,6.5,0.86165,7.543666221783787
2015-01-01,CLP,Chile,2100,627.485,3.346693546459278
2015-01-01,CNY,China,17.2,6.2115,2.7690573935442324
2015-01-01,COP,Colombia,7900,2364.98,3.340408798383073
2015-01-01,CRC,Costa Rica,2150,536.09,4.010520621537428
2015-01-01,CZK,Czech Republic,70.45,24.13325,2.9192089751691133
2015-01-01,EUR,Germany,3.67,0.863073404,4.252245501936472
2015-01-01,DKK,Denmark,34.5,6.4174,5.376008975597594
2015-01-01,EGP,Egypt,16.93,7.35005,2.303385691253801
2015-01-01,EUR,Spain,3.65,0.863073404,4.22907250192592
2015-01-01,EUR,Estonia,2.9,0.863073404,3.360085001530183
2015-01-01,EUR,Euro area,3.68,0.863073404,4.26383200194175
2015-01-01,EUR,Finland,4.1,0.863073404,4.750465002163361
2015-01-01,EUR,France,3.9,0.863073404,4.518735002057832
2015-01-01,GBP,Britain,2.89,0.661594443,4.368234997403084
2015-01-01,EUR,Greece,3.05,0.863073404,3.53388250160933
2015-01-01,HKD,Hong Kong,18.8,7.75135,2.4253839653737734
2015-01-01,HUF,Hungary,860,271.39345,3.168831082695622
2015-01-01,IDR,Indonesia,27939,12480,2.238701923076923
2015-01-01,INR,India,116.25,61.615,1.886715897102978
2015-01-01,EUR,Ireland,3.49,0.863073404,4.043688501841496
2015-01-01,ILS,Israel,17.5,3.93415,4.448228969408894
2015-01-01,EUR,Italy,3.85,0.863073404,4.4608025020314495
2015-01-01,JPY,Japan,370,117.765,3.141850295079183
2015-01-01,KRW,South Korea,4100,1083.3,3.784731837902705
2015-01-01,LKR,Sri Lanka,350,131.875,2.654028436018957
2015-01-01,MXN,Mexico,49,14.6275,3.3498547256879165
2015-01-01,MYR,Malaysia,7.63,3.6155,2.1103581800580833
2015-01-01,EUR,Netherlands,3.45,0.863073404,3.99734250182039
2015-01-01,NOK,Norway,48,7.6225,6.297146605444408
2015-01-01,NZD,New Zealand,5.9,1.313283866,4.492555001052606
2015-01-01,PKR,Pakistan,300,100.735,2.9781108849952846
2015-01-01,PEN,Peru,10,3.008,3.324468085106383
2015-01-01,PHP,Philippines,163,44.41,3.6703445170006757
2015-01-01,PLN,Poland,9.2,3.7066,2.482059029838666
2015-01-01,EUR,Portugal,3,0.863073404,3.4759500015829476
2015-01-01,RUB,Russia,89,65.227,1.3644656353963849
2015-01-01,SAR,Saudi Arabia,11,3.7569,2.9279459128536827
2015-01-01,SGD,Singapore,4.7,1.33315,3.525484754153696
2015-01-01,SEK,Sweden,40.7,8.19145,4.968595303639772
2015-01-01,THB,Thailand,99,32.605,3.0363441190001534
2015-01-01,TRY,Turkey,9.25,2.33345,3.9640875099102186
2015-01-01,TWD,Taiwan,79,31.493,2.5084939510367383
2015-01-01,UAH,Ukraine,19,15.822,1.2008595626343068
2015-01-01,UYU,Uruguay,113,24.425,4.626407369498464
2015-01-01,USD,United States,4.29,1,4.29
2015-01-01,VEF,Venezuela,132,52.1021,2.5334871339159073
2015-01-01,VND,Vietnam,60000,21380,2.8063610851262863
2015-01-01,ZAR,South Africa,25.5,11.47875,2.2214962430578242
2015-07-01,AED,UAE,13,3.67295,3.539389319212077
2015-07-01,ARS,Argentina,28,9.135,3.0651340996168583
2015-07-01,AUD,Australia,5.3,1.35126005,3.922264999990194
2015-07-01,EUR,Austria,3.39,0.912700224,3.714253498419214
2015-07-01,EUR,Belgium,3.7,0.912700224,4.053904998274659
2015-07-01,BRL,Brazil,13.5,3.15235,4.282519390296128
2015-07-01,CAD,Canada,5.85,1.2897,4.535938590369853
2015-07-01,CHF,Switzerland,6.5,0.9528,6.821998320738875
2015-07-01,CLP,Chile,2100,642.45,3.268736866682232
2015-07-01,CNY,China,17,6.2092,2.7378728338594343
2015-07-01,COP,Colombia,7900,2708.9,2.9163128945328363
2015-07-01,CRC,Costa Rica,2150,533.3,4.031501968873055
2015-07-01,CZK,Czech Republic,70,24.70225,2.8337499620479916
2015-07-01,EUR,Germany,3.59,0.912700224,3.933383498325952
2015-07-01,DKK,Denmark,34.59,6.81105,5.078512123681372
2015-07-01,EGP,Egypt,16.93,7.83005,2.162182872395451
2015-07-01,EUR,Spain,3.65,0.912700224,3.9991224982979734
2015-07-01,EUR,Estonia,2.95,0.912700224,3.23216749862439
2015-07-01,EUR,Euro area,3.7,0.912700224,4.053904998274659
2015-07-01,EUR,Finland,4.1,0.912700224,4.492164998088135
2015-07-01,EUR,France,4.1,0.912700224,4.492164998088135
2015-07-01,GBP,Britain,2.89,0.640450877,4.512446002943017
2015-07-01,EUR,Greece,3.05,0.912700224,3.3417324985777586
2015-07-01,HKD,Hong Kong,19.2,7.7508,2.477163647623471
2015-07-01,HUF,Hungary,900,282.8778,3.1815858296409263
2015-07-01,IDR,Indonesia,30500,13344.5,2.2855858218741805
2015-07-01,INR,India,116.25,63.43,1.832728992590257
2015-07-01,EUR,Ireland,3.7,0.912700224,4.053904998274659
2015-07-01,ILS,Israel,17.5,3.77835,4.631651382217105
2015-07-01,EUR,Italy,4,0.912700224,4.382599998134766
2015-07-01,JPY,Japan,370,123.935,2.9854359139871707
2015-07-01,KRW,South Korea,4300,1143.5,3.760384783559248
2015-07-01,LKR,Sri Lanka,350,133.85,2.614867388868136
2015-07-01,MXN,Mexico,49,15.73975,3.113137120983497
2015-07-01,MYR,Malaysia,7.65,3.8065,2.0097202154209906
2015-07-01,EUR,Netherlands,3.45,0.912700224,3.7799924983912354
2015-07-01,NOK,Norway,46,8.14255,5.649335896003095
2015-07-01,NZD,New Zealand,5.9,1.509092281,3.9096349999818205
2015-07-01,PKR,Pakistan,350,101.7,3.4414945919370696
2015-07-01,PEN,Peru,10,3.1835,3.141196795979268
2015-07-01,PHP,Philippines,163,45.2125,3.605197677633398
2015-07-01,PLN,Poland,9.6,3.7736,2.5439898240407035
2015-07-01,EUR,Portugal,3,0.912700224,3.286949998601074
2015-07-01,RUB,Russia,107,56.815,1.883305465106046
2015-07-01,SAR,Saudi Arabia,12,3.75055,3.199530735492128
2015-07-01,SGD,Singapore,4.7,1.3664,3.439695550351288
2015-07-01,SEK,Sweden,43.7,8.52265,5.127513156119282
2015-07-01,THB,Thailand,108,34.0875,3.1683168316831685
2015-07-01,TRY,Turkey,10.25,2.6457,3.874210983860604
2015-07-01,TWD,Taiwan,79,31.02,2.5467440361057383
2015-07-01,UAH,Ukraine,34,21.95,1.5489749430523918
2015-07-01,UYU,Uruguay,113,27.345,4.132382519656244
2015-07-01,USD,United States,4.29,1,4.29
2015-07-01,VEF,Venezuela,132,197,0.6700507614213198
2015-07-01,VND,Vietnam,60000,21810,2.751031636863824
2015-07-01,ZAR,South Africa,26,12.41455,2.0943167492982027
2016-01-01,AED,UAE,13,3.6731,3.5392447796139503
2016-01-01,ARS,Argentina,33,13.80925,2.3897025544472004
2016-01-01,AUD,Australia,5.3,1.415728746,3.7436550009842064
2016-01-01,EUR,Austria,3.5,0.930232558,3.762500000564375
2016-01-01,EUR,Belgium,3.95,0.930232558,4.2462500006369375
2016-01-01,BRL,Brazil,13.5,4.0248,3.3542039355992843
2016-01-01,CAD,Canada,5.84,1.4092,4.144195288106727
2016-01-01,CHF,Switzerland,6.5,1.0088,6.443298969072165
2016-01-01,CLP,Chile,2100,715.215,2.9361800297812546
2016-01-01,CNY,China,17.6,6.5582,2.6836632002683665
2016-01-01,COP,Colombia,7900,3253.9,2.427855803804665
2016-01-01,CRC,Costa Rica,2150,535.25,4.016814572629612
2016-01-01,CZK,Czech Republic,75,25.1442,2.9827952370725654
2016-01-01,EUR,Germany,3.59,0.930232558,3.859250000578887
2016-01-01,DKK,Denmark,30,6.9405,4.322455154527772
2016-01-01,EGP,Egypt,16.93,7.83005,2.162182872395451
2016-01-01,EUR,Spain,3.5,0.930232558,3.762500000564375
2016-01-01,EUR,Estonia,3,0.930232558,3.22500000048375
2016-01-01,EUR,Euro area,3.72,0.930232558,3.99900000059985
2016-01-01,EUR,Finland,4.1,0.930232558,4.407500000661124
2016-01-01,EUR,France,4.1,0.930232558,4.407500000661124
2016-01-01,GBP,Britain,2.89,0.684532977,4.221856502320121
2016-01-01,EUR,Greece,3.35,0.930232558,3.6012500005401873
2016-01-01,HKD,Hong Kong,19.2,7.75235,2.4766683650763963
2016-01-01,HUF,Hungary,900,292.67905,3.075040731477022
2016-01-01,IDR,Indonesia,30500,13947.5,2.186771822907331
2016-01-01,INR,India,127,66.8025,1.901126454848247
2016-01-01,EUR,Ireland,3.95,0.930232558,4.2462500006369375
2016-01-01,ILS,Israel,16.9,3.94105,4.288197307824056
2016-01-01,EUR,Italy,4,0.930232558,4.300000000644999
2016-01-01,JPY,Japan,370,118.645,3.1185469257027267
2016-01-01,KRW,South Korea,4300,1197.75,3.590064704654561
2016-01-01,LKR,Sri Lanka,350,144.05,2.4297119055883374
2016-01-01,MXN,Mexico,49,17.43675,2.8101567092491435
2016-01-01,MYR,Malaysia,8,4.3925,1.8212862834376777
2016-01-01,EUR,Netherlands,3.45,0.930232558,3.7087500005563125
2016-01-01,NOK,Norway,46.8,8.97465,5.214688037973625
2016-01-01,NZD,New Zealand,5.9,1.508068165,3.912289999172551
2016-01-01,PKR,Pakistan,300,104.885,2.860275539877008
2016-01-01,PEN,Peru,10,3.418,2.925687536571094
2016-01-01,PHP,Philippines,131,47.0225,2.785900366845659
2016-01-01,PLN,Poland,9.6,4.0477,2.371717271536922
2016-01-01,EUR,Portugal,3,0.930232558,3.22500000048375
2016-01-01,RUB,Russia,114,74.655,1.5270243118344384
2016-01-01,SAR,Saudi Arabia,12,3.7543,3.196334869349812
2016-01-01,SGD,Singapore,4.7,1.43725,3.2701339363367543
2016-01-01,SEK,Sweden,45,8.60185,5.2314327731825125
2016-01-01,THB,Thailand,112,36.22,3.0922142462727775
2016-01-01,TRY,Turkey,10.25,3.0096,3.4057682083997873
2016-01-01,TWD,Taiwan,69,33.2315,2.076343228563261
2016-01-01,UAH,Ukraine,36,23.35,1.5417558886509635
2016-01-01,UYU,Uruguay,113,30.185,3.7435812489647176
2016-01-01,USD,United States,4.29,1,4.29
2016-01-01,VEF,Venezuela,132,198.6986,0.6643227481220301
2016-01-01,VND,Vietnam,60000,22467.5,2.670524090352732
2016-01-01,ZAR,South Africa,28,15.81375,1.7706110188917872
2016-07-01,AED,UAE,13,3.6731,3.5392447796139503
2016-07-01,ARS,Argentina,50,14.935,3.3478406427854033
2016-07-01,AUD,Australia,5.75,1.335737661,4.304737500397542
2016-07-01,EUR,Austria,3.6,0.908306463,3.9634199982566902
2016-07-01,EUR,Belgium,3.95,0.908306463,4.348752498087202
2016-07-01,BRL,Brazil,15.5,3.24145,4.781810609449475
2016-07-01,CAD,Canada,6,1.303,4.604758250191865
2016-07-01,CHF,Switzerland,6.5,0.9861,6.591623567589494
2016-07-01,CLP,Chile,2300,651.12,3.532374984641848
2016-07-01,CNY,China,18.6,6.678,2.785265049415993
2016-07-01,COP,Colombia,8900,2929,3.0385797200409694
2016-07-01,CRC,Costa Rica,2250,546.39,4.11793773678142
2016-07-01,CZK,Czech Republic,75,24.54655,3.055419193328594
2016-07-01,EUR,Germany,3.79,0.908306463,4.172600498164682
2016-07-01,DKK,Denmark,30,6.75715,4.43974160703847
2016-07-01,EGP,Egypt,23,8.87995,2.5901046740128044
2016-07-01,EUR,Spain,3.5,0.908306463,3.853324998305115
2016-07-01,EUR,Estonia,3.1,0.908306463,3.4129449984988165
2016-07-01,EUR,Euro area,3.82,0.908306463,4.2056289981501545
2016-07-01,EUR,Finland,4.6,0.908306463,5.064369997772436
2016-07-01,EUR,France,4.1,0.908306463,4.513894998014563
2016-07-01,GBP,Britain,2.99,0.758840492,3.9402219985909768
2016-07-01,EUR,Greece,3.35,0.908306463,3.688182498377753
2016-07-01,HKD,Hong Kong,19.2,7.7554,2.4756943549011012
2016-07-01,HUF,Hungary,900,285.6397,3.1508225222194253
2016-07-01,IDR,Indonesia,31000,13112.5,2.364156339370829
2016-07-01,INR,India,162,67.2,2.4107142857142856
2016-07-01,EUR,Ireland,4,0.908306463,4.403799998062989
2016-07-01,ILS,Israel,16.9,3.85875,4.379656624554583
2016-07-01,EUR,Italy,4.2,0.908306463,4.623989997966138
2016-07-01,JPY,Japan,370,106.725,3.4668540641836496
2016-07-01,KRW,South Korea,4400,1140.95,3.856435426618169
2016-07-01,LKR,Sri Lanka,530,146.2,3.625170998632011
2016-07-01,MXN,Mexico,44,18.535,2.373887240356083
2016-07-01,MYR,Malaysia,8,4.027,1.9865905140302955
2016-07-01,EUR,Netherlands,3.45,0.908306463,3.798277498329328
2016-07-01,NOK,Norway,46.8,8.49355,5.510063518787785
2016-07-01,NZD,New Zealand,6,1.421363087,4.2213000005958365
2016-07-01,PKR,Pakistan,375,104.82,3.577561534058386
2016-07-01,PEN,Peru,10,3.30585,3.0249406355400277
2016-07-01,PHP,Philippines,133,47.115,2.822880186777035
2016-07-01,PLN,Poland,9.6,3.96565,2.420788521427761
2016-07-01,EUR,Portugal,3.05,0.908306463,3.3578974985230285
2016-07-01,RUB,Russia,130,63.40755,2.0502290342396132
2016-07-01,SAR,Saudi Arabia,12,3.7505,3.199573390214638
2016-07-01,SGD,Singapore,5.45,1.3577,4.014141562937321
2016-07-01,SEK,Sweden,44.94,8.59485,5.228712542976317
2016-07-01,THB,Thailand,119,34.965,3.403403403403403
2016-07-01,TRY,Turkey,10.75,3.04305,3.532639950050114
2016-07-01,TWD,Taiwan,69,32.029,2.1542976677386116
2016-07-01,UAH,Ukraine,39,24.8,1.5725806451612903
2016-07-01,UYU,Uruguay,123,30.165,4.077573346593734
2016-07-01,USD,United States,4.5,1,4.5
2016-07-01,VEF,Venezuela,2170,641.4001,3.3832236695940647
2016-07-01,VND,Vietnam,60000,22300,2.690582959641256
2016-07-01,ZAR,South Africa,30,14.27375,2.1017602241877573
2017-01-01,AED,UAE,13,3.673,3.5393411380343043
2017-01-01,ARS,Argentina,55,15.8575,3.4683903515686585
2017-01-01,AUD,Australia,5.8,1.356668023,4.275180001054687
2017-01-01,EUR,Austria,3.4,0.955246692,3.559290001707747
2017-01-01,EUR,Belgium,3.95,0.955246692,4.135057501984001
2017-01-01,BRL,Brazil,16.5,3.22395,5.117945377564789
2017-01-01,CAD,Canada,5.98,1.326,4.509803921568627
2017-01-01,CHF,Switzerland,6.5,1.0236,6.350136772176631
2017-01-01,CLP,Chile,2450,672.805,3.6414711543463563
2017-01-01,CNY,China,19.6,6.9266,2.829671122917449
2017-01-01,COP,Colombia,9900,2994.625,3.3059231122427684
2017-01-01,CRC,Costa Rica,2250,554.33,4.058954052640124
2017-01-01,CZK,Czech Republic,75,25.81175,2.905653433029531
2017-01-01,EUR,Germany,3.79,0.955246692,3.967561501903636
2017-01-01,DKK,Denmark,30,7.10125,4.224608343601479
2017-01-01,EGP,Egypt,27.49,18.77,1.4645711241342567
2017-01-01,EUR,Spain,3.95,0.955246692,4.135057501984001
2017-01-01,EUR,Estonia,3.1,0.955246692,3.245235001557064
2017-01-01,EUR,Euro area,3.88,0.955246692,4.0617780019488405
2017-01-01,EUR,Finland,4.55,0.955246692,4.763167502285367
2017-01-01,EUR,France,4.1,0.955246692,4.292085002059342
2017-01-01,GBP,Britain,3.09,0.82877507,3.728394002005876
2017-01-01,EUR,Greece,3.35,0.955246692,3.5069475016826335
2017-01-01,HKD,Hong Kong,19.2,7.75595,2.4755187952475195
2017-01-01,HUF,Hungary,900,294.6172,3.0548114638249224
2017-01-01,IDR,Indonesia,31000,13329,2.325755870657964
2017-01-01,INR,India,170,68.3275,2.488017269766931
2017-01-01,EUR,Ireland,4,0.955246692,4.187400002009115
2017-01-01,ILS,Israel,16.9,3.855,4.3839169909208815
2017-01-01,EUR,Italy,4.2,0.955246692,4.39677000210957
2017-01-01,JPY,Japan,380,116.665,3.2571893884198344
2017-01-01,KRW,South Korea,4400,1196.45,3.677546073801663
2017-01-01,LKR,Sri Lanka,550,150.06,3.6652005864320936
2017-01-01,MXN,Mexico,49,21.9505,2.232295391904512
2017-01-01,MYR,Malaysia,8,4.4715,1.789108800178911
2017-01-01,EUR,Netherlands,3.61,0.955246692,3.7791285018132257
2017-01-01,NOK,Norway,49,8.64835,5.665820647869246
2017-01-01,NZD,New Zealand,6,1.43358899,4.185300000106725
2017-01-01,PKR,Pakistan,375,104.775,3.5790980672870436
2017-01-01,PEN,Peru,11,3.3929,3.242064310766601
2017-01-01,PHP,Philippines,133,49.615,2.680640935201048
2017-01-01,PLN,Poland,9.6,4.17215,2.3009719209520267
2017-01-01,EUR,Portugal,3.05,0.955246692,3.19289250153195
2017-01-01,RUB,Russia,130,60.4375,2.1509824198552225
2017-01-01,SAR,Saudi Arabia,12,3.75065,3.199445429458894
2017-01-01,SGD,Singapore,5.6,1.43875,3.892267593397046
2017-01-01,SEK,Sweden,48,9.12455,5.2605333961674825
2017-01-01,THB,Thailand,119,35.573,3.3452337446940095
2017-01-01,TRY,Turkey,10.75,3.91115,2.748552216100124
2017-01-01,TWD,Taiwan,69,31.905,2.162670427832628
2017-01-01,UAH,Ukraine,42,27.235,1.5421332843767213
2017-01-01,UYU,Uruguay,125,28.725,4.351610095735422
2017-01-01,USD,United States,4.5,1,4.5
2017-01-01,VEF,Venezuela,3550,676.6047,5.246785900245742
2017-01-01,VND,Vietnam,60000,22572,2.658160552897395
2017-01-01,ZAR,South Africa,26.32,13.9525,1.8864002866869736
2017-07-01,AED,UAE,14,3.673,3.811598148652328
2017-07-01,ARS,Argentina,70,16.9675,4.1255341093266535
2017-07-01,AUD,Australia,5.9,1.303016483,4.5279550005508264
2017-07-01,EUR,Austria,3.4,0.875695083,3.8826299998763383
2017-07-01,EUR,Belgium,4.05,0.875695083,4.624897499852697
2017-07-01,BRL,Brazil,16.5,3.2343,5.101567572581393
2017-07-01,CAD,Canada,5.97,1.2823,4.655696794821805
2017-07-01,CHF,Switzerland,6.5,0.96415,6.741689571124826
2017-07-01,CLP,Chile,2550,663.355,3.8440955446178893
2017-07-01,CNY,China,19.8,6.7875,2.9171270718232045
2017-07-01,COP,Colombia,9900,3052.16,3.2436045292514155
2017-07-01,CRC,Costa Rica,2290,572.495,4.000034934802924
2017-07-01,CZK,Czech Republic,75,22.8561,3.2813997138619446
2017-07-01,EUR,Germany,3.9,0.875695083,4.453604999858153
2017-07-01,DKK,Denmark,30,6.51255,4.606490545178156
2017-07-01,EGP,Egypt,31.37,17.885,1.7539837852949398
2017-07-01,EUR,Spain,3.8,0.875695083,4.33940999986179
2017-07-01,EUR,Estonia,3.15,0.875695083,3.597142499885431
2017-07-01,EUR,Euro area,3.91,0.875695083,4.4650244998577895
2017-07-01,EUR,Finland,4.56,0.875695083,5.207291999834148
2017-07-01,EUR,France,4.1,0.875695083,4.681994999850878
2017-07-01,GBP,Britain,3.19,0.775885479,4.111431501606953
2017-07-01,EUR,Greece,3.35,0.875695083,3.825532499878157
2017-07-01,HKD,Hong Kong,19.2,7.8115,2.457914613070473
2017-07-01,HUF,Hungary,862,268.6239,3.2089475284961613
2017-07-01,IDR,Indonesia,32126,13369.5,2.4029320468229924
2017-07-01,INR,India,178,64.5575,2.7572319250280755
2017-07-01,EUR,Ireland,4.07,0.875695083,4.64773649985197
2017-07-01,ILS,Israel,16.9,3.5405,4.773337099279762
2017-07-01,EUR,Italy,4.2,0.875695083,4.7961899998472415
2017-07-01,JPY,Japan,380,113.06,3.3610472315584645
2017-07-01,KRW,South Korea,4400,1144.65,3.8439697724195168
2017-07-01,LKR,Sri Lanka,580,153.725,3.77297121483168
2017-07-01,MXN,Mexico,49,17.79075,2.7542402653064095
2017-07-01,MYR,Malaysia,8.6,4.2935,2.003027832770467
2017-07-01,EUR,Netherlands,3.61,0.875695083,4.1224394998687
2017-07-01,NOK,Norway,49,8.2852,5.914160189253126
2017-07-01,NZD,New Zealand,6.1,1.376273053,4.432259998626885
2017-07-01,PKR,Pakistan,375,105.15,3.5663338088445076
2017-07-01,PEN,Peru,10.5,3.2515,3.2292787944025836
2017-07-01,PHP,Philippines,134,50.5765,2.649451820509525
2017-07-01,PLN,Poland,10.1,3.7086,2.723399665642021
2017-07-01,EUR,Portugal,3.25,0.875695083,3.711337499881794
2017-07-01,RUB,Russia,137,60.1369,2.278135387756935
2017-07-01,SAR,Saudi Arabia,12,3.75015,3.1998720051197953
2017-07-01,SGD,Singapore,5.6,1.3777,4.064745590476882
2017-07-01,SEK,Sweden,48.97,8.41565,5.818920701312436
2017-07-01,THB,Thailand,119,34.0365,3.496246676362141
2017-07-01,TRY,Turkey,10.75,3.57605,3.0061100935389606
2017-07-01,TWD,Taiwan,69,30.4775,2.2639652202444425
2017-07-01,UAH,Ukraine,44,25.915,1.697858383175767
2017-07-01,UYU,Uruguay,130,28.705,4.528827730360565
2017-07-01,USD,United States,4.5,1,4.5
2017-07-01,VEF,Venezuela,10950,2700,4.055555555555555
2017-07-01,VND,Vietnam,60000,22732.5,2.6393929396238867
2017-07-01,ZAR,South Africa,30,13.27,2.260738507912585
2018-01-01,AED,UAE,14,3.673,3.811598148652328
2018-01-01,ARS,Argentina,75,18.9375,3.9603960396039604
2018-01-01,AUD,Australia,5.9,1.253682693,4.706134999663747
2018-01-01,EUR,Austria,3.4,0.816826629,4.1624499976971245
2018-01-01,EUR,Belgium,4.1,0.816826629,5.019424997223003
2018-01-01,BRL,Brazil,16.5,3.2279,5.1116825180457885
2018-01-01,CAD,Canada,6.55,1.2459,5.257243759531263
2018-01-01,CHF,Switzerland,6.5,0.96085,6.764843628037675
2018-01-01,CLP,Chile,2600,605.935,4.290889286804691
2018-01-01,CNY,China,20.4,6.432,3.1716417910447756
2018-01-01,COP,Colombia,10900,2844.12,3.83246839092584
2018-01-01,CRC,Costa Rica,2290,568.53,4.027931683464373
2018-01-01,CZK,Czech Republic,79,20.747,3.807779437991035
2018-01-01,EUR,Germany,3.9,0.816826629,4.774574997358466
2018-01-01,DKK,Denmark,30,6.0827,4.932020319923718
2018-01-01,EGP,Egypt,34.21,17.7,1.9327683615819211
2018-01-01,EUR,Spain,3.95,0.816826629,4.835787497324601
2018-01-01,EUR,Estonia,3.15,0.816826629,3.856387497866453
2018-01-01,EUR,Euro area,3.95,0.816826629,4.835787497324601
2018-01-01,EUR,Finland,4.56,0.816826629,5.582579996911437
2018-01-01,EUR,France,4.2,0.816826629,5.141849997155272
2018-01-01,GBP,Britain,3.19,0.72285673,4.413045998755521
2018-01-01,EUR,Greece,3.35,0.816826629,4.10123749773099
2018-01-01,HKD,Hong Kong,20.5,7.819,2.621818646885791
2018-01-01,HUF,Hungary,864,252.14215,3.426638505303457
2018-01-01,IDR,Indonesia,35750,13359,2.6760985103675425
2018-01-01,INR,India,180,63.86125,2.8186106598289262
2018-01-01,EUR,Ireland,4.07,0.816826629,4.982697497243323
2018-01-01,ILS,Israel,16.5,3.43635,4.801606355580776
2018-01-01,EUR,Italy,4.2,0.816826629,5.141849997155272
2018-01-01,JPY,Japan,380,110.725,3.4319259426507114
2018-01-01,KRW,South Korea,4400,1069.25,4.115033902267945
2018-01-01,LKR,Sri Lanka,580,153.8,3.7711313394018204
2018-01-01,MXN,Mexico,48,18.6635,2.571864869933292
2018-01-01,MYR,Malaysia,9,3.954,2.2761760242792106
2018-01-01,EUR,Netherlands,3.71,0.816826629,4.541967497487156
2018-01-01,NOK,Norway,49,7.8501,6.241958701163043
2018-01-01,NZD,New Zealand,6.2,1.374664925,4.510190001392521
2018-01-01,PKR,Pakistan,375,110.505,3.393511605809692
2018-01-01,PEN,Peru,10.5,3.212,3.2689912826899126
2018-01-01,PHP,Philippines,134,50.725,2.641695416461311
2018-01-01,PLN,Poland,10.1,3.40575,2.96557292813624
2018-01-01,EUR,Portugal,3.2,0.816826629,3.9175999978325877
2018-01-01,RUB,Russia,130,56.745,2.2909507445589923
2018-01-01,SAR,Saudi Arabia,12,3.7503,3.1997440204783616
2018-01-01,SGD,Singapore,5.8,1.32255,4.3854674681486525
2018-01-01,SEK,Sweden,49.1,8.0188,6.123110689878785
2018-01-01,THB,Thailand,119,31.95,3.724569640062598
2018-01-01,TRY,Turkey,10.75,3.8026,2.82701309630253
2018-01-01,TWD,Taiwan,69,29.553,2.3347883463607757
2018-01-01,UAH,Ukraine,47,28.715,1.6367752045969006
2018-01-01,UYU,Uruguay,140,28.58,4.89853044086774
2018-01-01,USD,United States,4.61,1,4.61
2018-01-01,VEF,Venezuela,0,0,0
2018-01-01,VND,Vietnam,65000,22711.5,2.8619862184355944
2018-01-01,ZAR,South Africa,30,12.25815,2.4473513539971363
2018-07-01,AED,United Arab Emirates,14,3.67315,3.8114424948613586
2018-07-01,ARS,Argentina,75,27.725,2.7051397655545535
2018-07-01,AUD,Australia,6.05,1.339853956,4.515417499726365
